CustomerID,Country,State,City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total_Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
2263-SFSQZ,United States,California,San Jose,95138,Male,No,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.95,1222.25,No,0,37,5461,Unknown
9950-MTGYX,United States,California,San Jose,95139,Male,No,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.3,487.95,No,0,73,2948,Unknown
3397-AVTKU,United States,California,Mount Hamilton,95140,Male,No,No,No,43,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,60.0,2548.55,No,0,73,4614,Unknown
4825-FUREZ,United States,California,San Jose,95148,Male,No,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.25,835.5,No,0,61,5940,Unknown
2672-OJQZP,United States,California,Stockton,95203,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.75,44.75,No,0,30,4118,Unknown
3134-DSHVC,United States,California,Stockton,95205,Female,No,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),98.0,6218.45,No,0,75,5989,Unknown
7821-DPRQE,United States,California,Stockton,95207,Male,No,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.7,7320.9,No,0,53,5015,Unknown
2001-EWBQU,United States,California,Stockton,95210,Female,No,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,104.7,6333.8,No,0,75,6186,Unknown
1608-GMEWB,United States,California,Stockton,95215,Male,Yes,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.9,4200.25,No,0,58,3960,Unknown
6695-AMZUF,United States,California,Stockton,95219,Female,No,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,5950.2,No,0,54,5950,Unknown
8410-BGQXN,United States,California,Angels Camp,95222,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,93.4,No,0,54,4402,Unknown
1619-YWUBB,United States,California,Avery,95224,Female,No,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1614.9,No,0,72,6146,Unknown
7611-YKYTC,United States,California,Burson,95225,Male,No,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.0,1573.95,No,0,48,4040,Unknown
0365-GXEZS,United States,California,Copperopolis,95228,Male,No,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,78.2,1468.75,No,0,79,2831,Unknown
0082-OQIQY,United States,California,Farmington,95230,Male,No,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,2607.6,No,0,60,4561,Unknown
3606-SBKRY,United States,California,Linden,95236,Male,No,No,No,31,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,50.05,1523.4,No,0,35,4529,Unknown
0667-NSRGI,United States,California,Lodi,95240,Female,No,Yes,No,48,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,69.55,3435.6,No,0,75,2478,Unknown
6893-ODYYE,United States,California,Mokelumne Hill,95245,Male,No,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.1,4549.45,No,0,25,6435,Unknown
8242-JSVBO,United States,California,Mountain Ranch,95246,Male,No,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.65,322.5,No,0,65,4300,Unknown
9541-ZPSEA,United States,California,San Andreas,95249,Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),80.35,5375.15,No,0,33,5954,Unknown
2665-NPTGL,United States,California,Sheep Ranch,95250,Female,Yes,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,2510.7,No,0,38,3114,Unknown
1139-WUOAH,United States,California,Vallecito,95251,Male,No,No,No,57,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.35,3090.05,No,0,42,5461,Unknown
4693-VWVBO,United States,California,Valley Springs,95252,Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.55,61.05,No,0,46,3889,Unknown
6937-GCDGQ,United States,California,West Point,95255,Male,No,Yes,Yes,19,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),48.95,955.6,No,0,35,2394,Unknown
0988-JRWWP,United States,California,Wilseyville,95257,Female,No,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.2,140.4,No,0,68,3167,Unknown
5075-JSDKI,United States,California,Woodbridge,95258,Female,No,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.45,1493.1,No,0,26,6196,Unknown
8644-XYTSV,United States,California,Ballico,95303,Male,No,Yes,No,42,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.15,1626.05,No,0,68,4348,Unknown
3873-WOSBC,United States,California,Catheys Valley,95306,Male,No,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1784.9,No,0,38,4879,Unknown
7465-ZZRVX,United States,California,Ceres,95307,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,70.35,No,0,32,2722,Unknown
7975-JMZNT,United States,California,Columbia,95310,Male,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.7,6075.9,No,0,39,5453,Unknown
7251-XFOIL,United States,California,Coulterville,95311,Female,No,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.2,5500.6,No,0,23,5536,Unknown
4116-IQRFR,United States,California,Cressey,95312,Male,No,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.1,73.1,No,0,21,4463,Unknown
8259-DZLIZ,United States,California,Delhi,95315,Female,No,Yes,Yes,64,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),53.85,3399.85,No,0,36,4954,Unknown
0442-ZXKVS,United States,California,Denair,95316,Female,Yes,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),115.6,6431.05,No,0,45,4337,Unknown
7853-WNZSY,United States,California,El Nido,95317,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.75,19.75,No,0,33,5809,Unknown
3120-FAZKD,United States,California,El Portal,95318,Male,No,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.05,1230.9,No,0,41,4039,Unknown
8606-OEGQZ,United States,California,Escalon,95320,Female,No,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.3,454.65,No,0,78,3416,Unknown
0225-ZORZP,United States,California,Groveland,95321,Male,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.3,235.05,No,0,43,5828,Unknown
9489-JMTTN,United States,California,Hickman,95323,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6595.9,No,0,60,5096,Unknown
0575-CUQOV,United States,California,Hilmar,95324,Male,Yes,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.95,5867.0,No,0,29,6150,Unknown
0967-BMLBD,United States,California,Hornitos,95325,Female,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.0,196.35,No,0,72,5837,Unknown
2830-LEWOA,United States,California,Jamestown,95327,Male,No,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),103.9,6449.15,No,0,28,4079,Unknown
5006-MXVRN,United States,California,Keyes,95328,Female,No,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.7,762.45,No,0,45,3733,Unknown
8327-WKMIE,United States,California,Le Grand,95333,Male,No,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.15,785.75,No,0,65,4422,Unknown
6917-FIJHC,United States,California,Livingston,95334,Female,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.0,1776.0,No,0,20,5374,Unknown
5329-KRDTM,United States,California,Long Barn,95335,Male,Yes,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.35,5396.25,No,0,29,6202,Unknown
7797-EJMDP,United States,California,Manteca,95336,Female,No,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.05,574.5,No,0,59,4157,Unknown
3530-VWVGU,United States,California,Manteca,95337,Female,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,400.3,No,0,43,5657,Unknown
6368-NWMCE,United States,California,Merced,95340,Female,No,No,No,38,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),68.15,2656.3,No,0,66,3371,Unknown
3633-CDBUW,United States,California,Midpines,95345,Male,No,No,Yes,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,80.85,1445.95,No,0,24,3913,Unknown
0707-HOVVN,United States,California,Mi Wuk Village,95346,Female,Yes,No,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.5,5212.65,No,0,62,6024,Unknown
3956-MGXOG,United States,California,Modesto,95350,Female,No,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.6,2244.95,No,0,70,2951,Unknown
9274-UARKJ,United States,California,Modesto,95351,Female,No,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.2,1130.0,No,0,36,4096,Unknown
4077-HWUYD,United States,California,Modesto,95354,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.55,6463.15,No,0,43,5341,Unknown
0103-CSITQ,United States,California,Modesto,95357,Female,No,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.4,6252.7,No,0,65,6026,Unknown
8671-KKKOS,United States,California,Newman,95360,Female,No,Yes,No,46,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,45.55,2062.15,No,0,27,5565,Unknown
7305-ZWMAJ,United States,California,Oakdale,95361,Male,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,587.1,No,0,78,2492,Unknown
9518-XXBXE,United States,California,Patterson,95363,Male,Yes,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.3,720.45,No,0,41,4254,Unknown
6578-KRMAW,United States,California,Planada,95365,Male,No,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.4,2979.3,No,0,66,3224,Unknown
4860-IJUDE,United States,California,Ripon,95366,Male,No,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,956.65,No,0,78,2070,Unknown
9688-YGXVR,United States,California,Salida,95368,Female,No,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.15,3973.2,No,0,59,4112,Unknown
0423-UDIJQ,United States,California,Snelling,95369,Male,Yes,No,No,9,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,49.2,447.9,No,0,22,2145,Unknown
1945-XISKS,United States,California,Sonora,95370,Female,No,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,1335.2,No,0,26,4994,Unknown
5360-LJCNJ,United States,California,Tracy,95376,Female,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.15,7555.0,No,0,32,5707,Unknown
2607-FBDFF,United States,California,Tuolumne,95379,Male,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),49.0,49.0,No,0,45,5289,Unknown
1100-DDVRV,United States,California,Twain Harte,95383,Male,No,Yes,No,17,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,49.8,836.35,No,0,24,5575,Unknown
6728-WYQBC,United States,California,Westley,95387,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,20.95,No,0,62,2285,Unknown
9029-FEGVJ,United States,California,Yosemite National Park,95389,Female,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,79.3,2570.0,No,0,27,5242,Unknown
7216-KAOID,United States,California,Santa Rosa,95401,Male,No,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.5,798.2,No,0,72,2446,Unknown
6145-NNPNO,United States,California,Santa Rosa,95404,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.15,44.15,No,0,64,3103,Unknown
5339-TJFEK,United States,California,Santa Rosa,95407,Male,No,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6487.2,No,0,56,4271,Unknown
2074-GUHPQ,United States,California,Albion,95410,Female,No,No,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),92.7,1556.85,No,0,41,2347,Unknown
4625-XMOYM,United States,California,Annapolis,95412,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.25,1988.05,No,0,36,5098,Unknown
5827-MWCZK,United States,California,Boonville,95415,Male,No,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.95,5432.2,No,0,66,6484,Unknown
1385-TQOZW,United States,California,Branscomb,95417,Female,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.45,147.55,No,0,41,2392,Unknown
5914-XRFQB,United States,California,Caspar,95420,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.8,8424.9,No,0,80,6479,Unknown
4329-YPDDQ,United States,California,Cazadero,95421,Male,No,No,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.2,2203.7,No,0,67,2102,Unknown
4804-NCPET,United States,California,Clearlake,95422,Male,No,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,387.4,No,0,60,4821,Unknown
5944-UGLLK,United States,California,Cloverdale,95425,Male,No,No,No,53,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),54.9,3045.75,No,0,80,5677,Unknown
7787-BNTZM,United States,California,Comptche,95427,Male,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,130.5,No,0,76,5761,Unknown
2252-ISRNH,United States,California,Covelo,95428,Male,No,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.35,767.9,No,0,27,2993,Unknown
9415-TPKRV,United States,California,Dos Rios,95429,Female,No,Yes,Yes,8,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.75,446.8,No,0,38,5681,Unknown
5322-TEUJK,United States,California,Duncans Mills,95430,Female,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.6,8100.25,No,0,71,4071,Unknown
1866-DIOQZ,United States,California,Forestville,95436,Female,No,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),66.8,4689.15,No,0,42,4698,Unknown
8375-KVTHK,United States,California,Fort Bragg,95437,Male,No,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.3,6754.35,No,0,39,5757,Unknown
2697-NQBPF,United States,California,Fulton,95439,Male,No,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.35,3540.65,No,0,74,5503,Unknown
3709-OIJEA,United States,California,Geyserville,95441,Male,No,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,85.2,2184.6,No,0,52,5156,Unknown
1386-ZIKUV,United States,California,Glenhaven,95443,Male,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,130.55,No,0,26,4097,Unknown
0599-XNYDO,United States,California,Graton,95444,Female,No,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.8,1540.35,No,0,33,5456,Unknown
6377-WHAOX,United States,California,Gualala,95445,Female,No,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,6411.25,No,0,32,4115,Unknown
6855-VLGOS,United States,California,Guerneville,95446,Male,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.55,1432.55,No,0,41,5809,Unknown
8999-XXGNS,United States,California,Healdsburg,95448,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.75,7629.85,No,0,53,5832,Unknown
